x,y,z,yaw
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.286731345738121923e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.457249634414096162e-01,-5.801108598522404487e-06,0.000000000000000000e+00,-1.592450103011335601e-04
2.185536264878825408e-01,-2.900246630142009211e-05,0.000000000000000000e+00,-4.779040440958443503e-04
2.913339895786861145e-01,-8.119398440352552546e-05,0.000000000000000000e+00,-9.563154882706238107e-04
3.640467571011217762e-01,-1.739501970726568315e-04,0.000000000000000000e+00,-1.594987825209659253e-03
4.366726578001356440e-01,-3.188241199004879711e-04,0.000000000000000000e+00,-2.394600717496597059e-03
5.091924517206155576e-01,-5.273411181634265988e-04,0.000000000000000000e+00,-3.356006457896320606e-03
5.815869371369259966e-01,-8.109927873738520619e-04,0.000000000000000000e+00,-4.480231787769286753e-03
6.538369574668535522e-01,-1.181230848755954318e-03,0.000000000000000000e+00,-5.768480087820469955e-03
7.259234081671456229e-01,-1.649461062549889383e-03,0.000000000000000000e+00,-7.222133945806594006e-03
7.978272436078284180e-01,-2.227037161628738892e-03,0.000000000000000000e+00,-8.842758106511253852e-03
8.695294839225028438e-01,-2.925254808295175545e-03,0.000000000000000000e+00,-1.063210280993877495e-02
9.410112218318228416e-01,-3.755345576844863319e-03,0.000000000000000000e+00,-1.259210752426349889e-02
1.012253629437375846e+00,-4.728470964615230816e-03,0.000000000000000000e+00,-1.472490508058925569e-02
1.083237964983191803e+00,-5.855716434121620989e-03,0.000000000000000000e+00,-1.703282621700908869e-02
1.153945579582126957e+00,-7.148085489004366716e-03,0.000000000000000000e+00,-1.951840453979088869e-02
1.224357923904375589e+00,-8.616493786325712251e-03,0.000000000000000000e+00,-2.218438190972948226e-02
1.294456554825385020e+00,-1.027176328789945400e-02,0.000000000000000000e+00,-2.503371426177617223e-02
1.364223142030462022e+00,-1.212461645317781944e-02,0.000000000000000000e+00,-2.806957786595428925e-02
1.433639474573377148e+00,-1.418567047633518402e-02,0.000000000000000000e+00,-3.129537603726072897e-02
1.502687467386293774e+00,-1.646543157001504470e-02,0.000000000000000000e+00,-3.471474630169976011e-02
1.571349167738367525e+00,-1.897428929835811087e-02,0.000000000000000000e+00,-3.833156802475146813e-02
1.639606761640384436e+00,-2.172251096171110007e-02,0.000000000000000000e+00,-4.214997050738935463e-02
1.707442580192827908e+00,-2.472023603559676819e-02,0.000000000000000000e+00,-4.617434155316908762e-02
1.774839105874788547e+00,-2.797747066629439894e-02,0.000000000000000000e+00,-5.040933650784051867e-02
1.841778978771156927e+00,-3.150408222552134735e-02,0.000000000000000000e+00,-5.485988777030573887e-02
1.908245002735565965e+00,-3.530979392657802168e-02,0.000000000000000000e+00,-5.953121477046047910e-02
1.974220151486576480e+00,-3.940417950429632443e-02,0.000000000000000000e+00,-6.442883440540411732e-02
2.039687574634630796e+00,-4.379665796115351367e-02,0.000000000000000000e+00,-6.955857192055739380e-02
2.104630603637327901e+00,-4.849648838180722898e-02,0.000000000000000000e+00,-7.492657221624046682e-02
2.169032757680609436e+00,-5.351276481832305948e-02,0.000000000000000000e+00,-8.053931155306964795e-02
2.232877749483477725e+00,-5.885441124829843274e-02,0.000000000000000000e+00,-8.640360962093794617e-02
2.296149491023905753e+00,-6.453017660807473799e-02,0.000000000000000000e+00,-9.252664192613575811e-02
2.358832099183632458e+00,-7.054862990314930693e-02,0.000000000000000000e+00,-9.891595243909705182e-02
2.420909901309585166e+00,-7.691815539789423339e-02,0.000000000000000000e+00,-1.055794664310465980e-01
2.482367440689706495e+00,-8.364694788663178115e-02,0.000000000000000000e+00,-1.125255034111642544e-01
2.543189481941013241e+00,-9.074300804805690568e-02,0.000000000000000000e+00,-1.197627900564252751e-01
2.603361016307759623e+00,-9.821413788497275477e-02,0.000000000000000000e+00,-1.273004730036383647e-01
2.662867266867634086e+00,-1.060679362512449708e-01,0.000000000000000000e+00,-1.351481313469625467e-01
2.721693693643965073e+00,-1.143117944678246484e-01,0.000000000000000000e+00,-1.433157886538810599e-01
2.779825998621980876e+00,-1.229528920296707323e-01,0.000000000000000000e+00,-1.518139242777516162e-01
2.837250130667222425e+00,-1.319981924053096889e-01,0.000000000000000000e+00,-1.606534837051146192e-01
2.893952290344280698e+00,-1.414544389307607897e-01,0.000000000000000000e+00,-1.698458876303798049e-01
2.949918934634098822e+00,-1.513281507994779784e-01,0.000000000000000000e+00,-1.794030393987771921e-01
3.005136781548158886e+00,-1.616256191499391148e-01,0.000000000000000000e+00,-1.893373304000103285e-01
